Date,Adj Close,Volume
,VNQ,VNQ
2006-01-03,26.824581146240234,70300
2006-01-04,27.02324867248535,75000
2006-01-05,27.230749130249023,31200
2006-01-06,27.486801147460938,36000
2006-01-09,27.72079849243164,49200
2006-01-10,27.8885498046875,54900
2006-01-11,27.932716369628906,41900
2006-01-12,27.853246688842773,136400
2006-01-13,27.50889778137207,43000
2006-01-17,27.398515701293945,59500
2006-01-18,27.39409637451172,32700
2006-01-19,27.738445281982422,59000
2006-01-20,27.469144821166992,49000
2006-01-23,27.592758178710938,42800
2006-01-24,27.80025863647461,79800
2006-01-25,27.817916870117188,1518500
2006-01-26,27.91063690185547,1408300
2006-01-27,28.22408103942871,1885100
2006-01-30,28.20201873779297,1318700
2006-01-31,28.277074813842773,423900
2006-02-01,28.409513473510742,49700
2006-02-02,28.210845947265625,66700
2006-02-03,27.963613510131836,81000
2006-02-06,28.06956672668457,99800
2006-02-07,27.848833084106445,68500
2006-02-08,27.725202560424805,57900
2006-02-09,27.85765838623047,43700
2006-02-10,27.884136199951172,375200
2006-02-13,27.92387580871582,45700
2006-02-14,28.078392028808594,49100
2006-02-15,28.325632095336914,598900
2006-02-16,28.515466690063477,72400
2006-02-17,28.820093154907227,56400
2006-02-21,28.784767150878906,61200
2006-02-22,29.107059478759766,46700
2006-02-23,29.058494567871094,56800
2006-02-24,28.90397071838379,52500
2006-02-27,28.90838623046875,55600
2006-02-28,28.802431106567383,58500
2006-03-01,28.97019386291504,42200
2006-03-02,28.934885025024414,28300
2006-03-03,28.775930404663086,100300
2006-03-06,29.296884536743164,59900
2006-03-07,28.94370460510254,38500
2006-03-08,29.093812942504883,74700
2006-03-09,29.332210540771484,55800
2006-03-10,29.59711456298828,67100
2006-03-13,29.40285301208496,56400
2006-03-14,29.614755630493164,43400
2006-03-15,30.175445556640625,57000
2006-03-16,30.48889923095703,45300
2006-03-17,30.76263427734375,96100
2006-03-20,30.244834899902344,96700
2006-03-21,29.894046783447266,220100
2006-03-22,29.960649490356445,40600
2006-03-23,30.040584564208984,143000
2006-03-24,29.99617576599121,116100
2006-03-27,29.649818420410156,60300
2006-03-28,29.978412628173828,74400
2006-03-29,30.537935256958008,78200
2006-03-30,30.098295211791992,96900
2006-03-31,30.160472869873047,92200
2006-04-03,29.64094352722168,57200
2006-04-04,29.436668395996094,97900
2006-04-05,29.596527099609375,54800
2006-04-06,29.476633071899414,62900
2006-04-07,29.03256607055664,107100
2006-04-10,28.757247924804688,38700
2006-04-11,28.68621253967285,71300
2006-04-12,28.68621253967285,29700
2006-04-13,28.308753967285156,47500
2006-04-17,28.22881317138672,40300
2006-04-18,28.917110443115234,44100
2006-04-19,29.272354125976562,32900
2006-04-20,29.303434371948242,33500
2006-04-21,29.307893753051758,63400
2006-04-24,29.15691375732422,49900
2006-04-25,28.93488121032715,44900
2006-04-26,28.846065521240234,61400
2006-04-27,29.02813148498535,57900
2006-04-28,29.134693145751953,63100
2006-05-01,28.783891677856445,48800
2006-05-02,28.490812301635742,51800
2006-05-03,28.54411506652832,32300
2006-05-04,28.94819450378418,47200
2006-05-05,29.321191787719727,48100
2006-05-08,29.44998550415039,146300
2006-05-09,29.436668395996094,149400
2006-05-10,29.3300838470459,58000
2006-05-11,28.788331985473633,57000
2006-05-12,28.4242000579834,62600
2006-05-15,28.814990997314453,69600
2006-05-16,28.703964233398438,29900
2006-05-17,28.166654586791992,68700
2006-05-18,27.949064254760742,36800
2006-05-19,28.015661239624023,91700
2006-05-22,27.940183639526367,172000
2006-05-23,27.633790969848633,81700
2006-05-24,27.678190231323242,167100
2006-05-25,28.197738647460938,61800
2006-05-26,28.535221099853516,61900
2006-05-30,28.299856185913086,35000
2006-05-31,28.348718643188477,56700
2006-06-01,28.86827278137207,35600
2006-06-02,29.20131492614746,45600
2006-06-05,29.34341049194336,75500
2006-06-06,28.992610931396484,34300
2006-06-07,29.196870803833008,51200
2006-06-08,29.134693145751953,74800
2006-06-09,29.32564353942871,53200
2006-06-12,28.974838256835938,183600
2006-06-13,28.677326202392578,72100
2006-06-14,28.433088302612305,60000
2006-06-15,29.02813148498535,59500
2006-06-16,28.97039794921875,62700
2006-06-19,28.770570755004883,65800
2006-06-20,28.61960792541504,42100
2006-06-21,28.95262908935547,127000
2006-06-22,28.74835777282715,55300
2006-06-23,28.53078269958496,84100
2006-06-26,28.83506202697754,50100
2006-06-27,28.803653717041016,37200
2006-06-28,28.8889217376709,24600
2006-06-29,29.53070831298828,59700
2006-06-30,29.755081176757812,81800
2006-07-03,30.307109832763672,894900
2006-07-05,30.25774383544922,78200
2006-07-06,30.329553604125977,29800
2006-07-07,30.20389175415039,51700
2006-07-10,30.441743850708008,113000
2006-07-11,30.491111755371094,107100
2006-07-12,30.57190704345703,111000
2006-07-13,30.15899658203125,63600
2006-07-14,29.74611473083496,65300
