Date,Adj Close,Volume
,EEM,EEM
2006-01-03,20.53647232055664,20919600
2006-01-04,20.7226619720459,9089400
2006-01-05,20.828088760375977,4833600
2006-01-06,21.263261795043945,6328800
2006-01-09,21.471881866455078,6943800
2006-01-10,21.213912963867188,6392700
2006-01-11,21.46291160583496,7186200
2006-01-12,21.16456413269043,8059500
2006-01-13,21.187002182006836,5502300
2006-01-17,20.81686782836914,16205700
2006-01-18,20.80565643310547,16159200
2006-01-19,21.47861671447754,13730700
2006-01-20,20.839303970336914,17342400
2006-01-23,21.44496726989746,13689900
2006-01-24,21.781448364257812,10876500
2006-01-25,21.79265785217285,7494300
2006-01-26,22.308595657348633,7874700
2006-01-27,22.564315795898438,11523600
2006-01-30,22.458887100219727,8699400
2006-01-31,22.606943130493164,10566900
2006-02-01,22.595731735229492,9951600
2006-02-02,22.014739990234375,14202900
2006-02-03,21.71415138244629,13244400
2006-02-06,22.23008155822754,7114500
2006-02-07,21.646854400634766,12815700
2006-02-08,21.71415138244629,13062600
2006-02-09,21.770231246948242,9540600
2006-02-10,21.736581802368164,10590300
2006-02-13,21.20045280456543,13001100
2006-02-14,21.736581802368164,14792700
2006-02-15,21.624422073364258,18738600
2006-02-16,22.18522071838379,10565400
2006-02-17,22.15606117248535,6347700
2006-02-21,21.960905075073242,9556800
2006-02-22,22.07979393005371,8539200
2006-02-23,22.073060989379883,8505900
2006-02-24,22.115686416625977,7235700
2006-02-27,22.317575454711914,5115000
2006-02-28,21.736581802368164,20988300
2006-03-01,22.337764739990234,9530100
2006-03-02,22.355709075927734,10189200
2006-03-03,21.983339309692383,15171600
2006-03-06,21.646854400634766,13545300
2006-03-07,20.8841609954834,32533800
2006-03-08,21.00754165649414,32375100
2006-03-09,20.79444122314453,20971200
2006-03-10,21.231861114501953,18543600
2006-03-13,21.20942497253418,19936800
2006-03-14,21.871179580688477,20653200
2006-03-15,22.124656677246094,14973900
2006-03-16,21.92725372314453,17170200
2006-03-17,22.08203125,5374200
2006-03-20,22.20765495300293,8230200
2006-03-21,21.759016036987305,17346300
2006-03-22,21.999042510986328,11249100
2006-03-23,21.79490089416504,10087200
2006-03-24,21.983339309692383,7353900
2006-03-27,22.117923736572266,7625100
2006-03-28,21.71415138244629,15700200
2006-03-29,22.129138946533203,11307600
2006-03-30,22.241304397583008,16846200
2006-03-31,22.20765495300293,18236100
2006-04-03,22.83574867248535,17877300
2006-04-04,22.970338821411133,12881400
2006-04-05,23.205873489379883,12655500
2006-04-06,23.086990356445312,21627900
2006-04-07,22.73480987548828,12541200
2006-04-10,22.656293869018555,10635600
2006-04-11,22.46337890625,17663700
2006-04-12,22.593482971191406,7422600
2006-04-13,22.701162338256836,9084900
2006-04-17,22.970338821411133,12517500
2006-04-18,23.733028411865234,22776900
2006-04-19,23.87883949279785,11622600
2006-04-20,23.793594360351562,12247800
2006-04-21,23.979780197143555,7167600
2006-04-24,23.665733337402344,9843000
2006-04-25,23.340473175048828,12576600
