vol_ann,mu_ann
0.04277848458130076,0.03831575816324309
0.04278383263281009,0.037575127698742106
0.042785005903072784,0.03905638862774408
0.04280104560831576,0.03683449723424111
0.04280339117304215,0.03979701909224507
0.04283010920265147,0.03609386676974013
0.04283362511429607,0.04053764955674606
0.04287099931410601,0.035353236305239136
0.04287568266144286,0.041278280021247046
0.042923682144035705,0.03461260584073815
0.042929529064159914,0.04201891048574804
0.0429881143357957,0.03387197537623716
0.04299512002994589,0.042759540950249024
0.04306424315166565,0.03313134491173617
0.0430724019047169,0.043500171414750016
0.043152006686100045,0.03239071444723519
0.0431613118895449,0.044240801879251
0.04325133411331687,0.031650083982734195
0.04326177829152175,0.044981432343751994
0.0433621459669539,0.030909453518233206
0.043373720806452604,0.04572206280825298
0.04348435444927483,0.030168823053732217
0.043497050830838165,0.04646269327275397
0.043617863767200046,0.02942819258923123
0.04363167180040255,0.04720332373725496
0.04376257049227092,0.02868756212473024
0.043777479552261446,0.04794395420175595
0.04391836394153411,0.02794693166022925
0.0439343627077075,0.048684584666256935
0.04408512657625254,0.027206301195728262
0.044102203072513654,0.04942521513075792
0.04426273441531236,0.026465670731227273
0.04428087605162267,0.05016584559525891
0.04445105746019828,0.025725040266726285
0.0444702510750975,0.0509064760597599
0.044649960128451675,0.024984409802225296
0.04467019203225294,0.05164710652426089
0.0448593016926022,0.024243779337724307
0.044880557710968806,0.052387736988761875
0.04507893672167285,0.023503148873223318
0.045101202239296805,0.05312836745326287
0.04530871552249491,0.02276251840872233
0.04533197552661262,0.05386899791776385
0.04554848457823004,0.02202188794422134
0.045572723701727144,0.054609628382264845
0.045798086981677,0.02128125747972035
0.0458232895455534,0.05535025884676583
0.04605736286113598,0.020540627015219363
0.04608351291612205,0.05609088931126682
0.04632614979681073,0.019799996550718374
0.04635323116394644,0.05683151977576781
0.04660428322594234,0.019059366086217385
0.04663227953595263,0.0575721502402688
0.0468915968350861,0.018318735621716396
0.046920491566407325,0.058312780704769786
0.04718792293816042,0.017578105157215407
0.047217699453493904,0.05905341116927078
0.0474930928391106,0.016837474692714422
0.047523734420400504,0.05979404163377176
0.04780693717823905,0.016096844228213433
0.04783842705999169,0.060534672098272756
0.04812928626145327,0.015356213763712443
0.048161607662334446,0.06127530256277374
0.048459970371873294,0.014615583299211454
0.04849310652453835,0.06201593302727473
0.04879882006341817,0.013874952834710465
0.048832754242546246,0.06275656349177572
0.049145666436156844,0.013134322370209476
0.04918038198467675,0.06349719395627672
0.04950034139336038,0.012393691905708487
0.04953582174686939,0.0642378244207777
0.04986267788033013,0.011653061441207499
0.04989890658972021,0.06497845488527869
0.050232510105199836,0.01091243097670651
0.05026947085751681,0.06571908534977967
0.050609673742018406,0.010171800512205521
0.05064735037958988,0.06645971581428066
0.05099400611651524,0.009431170047704532
0.0510323826543917,0.06720034627878166
0.051385346375031324,0.008690539583203545
0.05142440701679191,0.06794097674328264
0.05178353563716752,0.007949909118702556
0.05182326478914851,0.06868160720778363
0.05218841713275807,0.0072092786542015674
0.05222879941676646,0.06942223767228461
0.052599836323821536,0.006468648189700579
0.052640856588400564,0.07016286813678561
0.053017641012176125,0.00572801772519959
0.053059284342491714,0.0709034986012866
0.05344168143343028,0.004987387260698601
0.053483933159850186,0.07164412906578758
0.053871810338075865,0.004246756796197612
0.05391465604351344,0.07238475953028857
0.05430788306041851,0.0035061263316966233
0.054351308586514296,0.07312538999478956
0.054749757576081276,0.002765495867195635
0.05479374902829472,0.07386602045929055
0.05519729454881236,0.002024865402694646
0.05524183830049556,0.07460665092379154
0.05565035736731737,0.0012842349381936575
0.055695440062841335,0.07534728138829253
0.05615442072982418,0.07608791185279351
0.05661864948887219,0.07682854231729451
0.05708799831066535,0.0775691727817955
0.05756234195223815,0.07830980324629648
0.058041557953481614,0.07905043371079747
0.058525526627630095,0.07979106417529847
0.059014131046289366,0.08053169463979945
0.05950725701953414,0.08127232510430044
0.06000479307157286,0.08201295556880142
0.06050663041244955,0.08275358603330242
0.06101266290622263,0.0834942164978034
0.061522787036032825,0.08423484696230439
0.062036901866444345,0.08497547742680538
0.06255490900341673,0.08571610789130638
0.06307671255223872,0.08645673835580736
0.06360221907373087,0.08719736882030835
0.06413133753899934,0.08793799928480933
0.064663979283001,0.08867862974931033
0.06520005795715829,0.08941926021381132
0.06573948948124195,0.0901598906783123
0.06628219199472013,0.09090052114281329
0.06682808580775505,0.09164115160731429
0.06737709335201024,0.09238178207181527
0.06792913913141721,0.09312241253631626
0.06848414967303364,0.09386304300081724
0.069042053478113,0.09460367346531824
0.06960278097349172,0.09534430392981923
0.07016626446338872,0.09608493439432021
0.07073243808170096,0.0968255648588212
0.07130123774486817,0.09756619532332218
0.07187260110537166,0.09830682578782318
0.07244646750592215,0.09904745625232417
0.07302277793438496,0.09978808671682515
0.07360147497948302,0.10052871718132614
0.07418250278731191,0.10126934764582714
0.07476580701869481,0.10200997811032812
0.07535133480740067,0.10275060857482911
0.07593903471924288,0.1034912390393301
0.0765288567120721,0.10423186950383109
0.07712075209667271,0.10497249996833208
0.07771467349856874,0.10571313043283306
0.07831057482074141,0.10645376089733405
0.07890841120725874,0.10719439136183505
0.07950813900781378,0.10793502182633603
0.08010971574316653,0.10867565229083702
0.08071310007148252,0.109416282755338
0.08131825175555897,0.110156913219839
0.08192513163092802,0.11089754368433999
0.0825337015748258,0.11163817414884097
0.08314392447601343,0.11237880461334196
0.08375576420543694,0.11311943507784296
0.08436918558771077,0.11386006554234394
0.0849841543734096,0.11460069600684493
0.08560063721215251,0.11534132647134591
0.08621860162646279,0.11608195693584691
0.0868380159863866,0.1168225874003479
0.08745884948485362,0.11756321786484888
0.08808107211376194,0.11830384832934987
0.08870465464077004,0.11904447879385087
0.08932956858677837,0.11978510925835185
0.08995578620408307,0.12052573972285284
0.09058328045518425,0.12126637018735383
0.09121202499223187,0.12200700065185481
0.09184199413709179,0.12274763111635581
0.09247316286201515,0.1234882615808568
0.09310550677089435,0.12422889204535778
0.09373900208108915,0.12496952250985877
0.09437362560580644,0.12571015297435978
0.0950093547370179,0.12645078343886074
0.09564616742890014,0.12719141390336175
0.09628404218178105,0.12793204436786274
0.09692295802657847,0.12867267483236372
0.09756289450971557,0.1294133052968647
0.09820383167849915,0.1301539357613657
0.09884575006694624,0.13089456622586668
0.09948863068204584,0.13163519669036766
0.10013245499044218,0.13237582715486865
0.10077720490552639,0.13311645761936966
0.10142286277492404,0.13385708808387065
0.10206941136836638,0.13459771854837163
0.10271683386593274,0.13533834901287262
0.1033651138466531,0.1360789794773736
0.10401423527745897,0.1368196099418746
0.10466418250247182,0.13756024040637557
0.10531494023261832,0.13830087087087656
0.10596649353556208,0.13904150133537757
0.10661882782594155,0.13978213179987856
0.10727192885590488,0.14052276226437954
0.10792578270593164,0.14126339272888053
0.1085803757759326,0.1420040231933815
0.10923569477661867,0.1427446536578825
0.10989172672113018,0.14348528412238348
