Date,static,mgarch
2011-01-21,-0.011148822167343368,-0.008098222274479639
2011-01-28,0.002497538961803539,0.00032025056270569595
2011-02-04,-0.0016778692347865398,0.0015395729901941874
2011-02-11,0.0054573448056647956,0.008692191805341181
2011-02-18,0.006960207282752395,0.007176201076532445
2011-02-25,0.001984453540031021,0.00874024336674396
2011-03-04,0.0017954845095683669,-0.002267264404890207
2011-03-11,-0.0069475371049810926,-0.004498652547494285
2011-03-18,-0.004135675199625657,0.001638831551772803
2011-03-25,0.008245460374558358,0.003701486186570852
2011-04-01,0.005943686124568221,0.0034425786753523673
2011-04-08,-3.7777717839804215e-05,0.006087757670104876
2011-04-15,0.005105710442562609,0.007992646169287035
2011-04-22,0.009570090308330427,0.005500424874067984
2011-04-29,0.014794607163376144,0.018539345134170507
2011-05-06,-0.008095080888733047,-0.010085276430194438
2011-05-13,-0.000119849345531444,0.00012678044241676658
2011-05-20,0.0015502993794229676,0.0026661557487327172
2011-05-27,0.006152195828261775,0.006281957297235925
2011-06-03,-0.001364339291747971,-0.004175104675521128
2011-06-10,-0.007637821080971204,-0.010662422195619092
2011-06-17,0.0006129078481888245,0.00048507803184607667
2011-06-24,0.002257535403036952,-0.006577744915591982
2011-07-01,-0.0026278623628622332,0.0017409617036051876
2011-07-08,0.017042045262164,0.019465412619988826
2011-07-15,0.003199441878668101,0.003391025024225903
2011-07-22,0.0058701680843831466,0.008716087761739644
2011-07-29,0.0029974065448108637,0.0029369219057646906
2011-08-05,-0.010789588929334274,-0.02172715698227407
2011-08-12,0.0148141824710653,0.017449249044157157
2011-08-19,0.0035254419167151008,0.0003297375395209163
2011-08-26,0.0018763687050916253,0.006144484715302332
2011-09-02,0.016197297122876576,0.017709701756942673
2011-09-09,-0.0022178858431885504,-0.0046319028333002875
2011-09-16,0.007400972490386646,0.012351084080698769
2011-09-23,-0.030131731693201245,-0.03627361275660781
2011-09-30,-0.015139112449761639,-0.016610041987864043
2011-10-07,0.007071667427764935,0.00942829058837107
2011-10-14,0.03335068836071012,0.033076669386358046
2011-10-21,-0.0014099328655943228,-0.0020732616450262345
2011-10-28,0.02662558370005149,0.02584014396958089
2011-11-04,-0.00039562595489817977,-0.0005930122027393091
2011-11-11,-0.004478622924279308,-0.0060584849279149595
2011-11-18,-0.026294521433021207,-0.014373497119910669
2011-11-25,-0.02985852951787006,-0.024579073071866422
2011-12-02,0.042210501700123734,0.04426274164794704
2011-12-09,0.001371211260019076,0.0003569400046104836
2011-12-16,-0.016329490859389173,-0.013359082635615365
2011-12-23,0.01296730232715525,0.01280922162354084
2011-12-30,-0.00015667762328255163,0.004014857601442578
2012-01-06,0.012152495002282571,0.009899811065855274
2012-01-13,0.007383118064877888,0.008171441946326937
2012-01-20,0.011968912059522812,0.00834026484509146
2012-01-27,0.015142392540195322,0.01525301468667305
2012-02-03,0.011061414122170446,0.006565161728317401
2012-02-10,-0.0008597010345061449,0.0007511640107222216
2012-02-17,0.005838422671413019,0.004224963015994163
2012-02-24,0.007633247218102089,0.01141833383026509
2012-03-02,0.0020670672292962384,-0.0042628445819246985
2012-03-09,-0.002113257047714183,-0.0038002458474054833
2012-03-16,-0.0019159368293093443,-0.0038507925372437204
2012-03-23,0.0013875314233066619,0.00270648669123699
2012-03-30,0.0066824928211507905,0.006536507216696486
2012-04-06,-0.005597779820949758,-0.0032743438904419536
2012-04-13,-0.0024798202527831024,0.007166132658953771
2012-04-20,0.0014430478388706915,0.0011925014961529756
2012-04-27,0.011433904308812425,0.01060634412813029
2012-05-04,-0.01113996704074397,-0.010111404760332999
2012-05-11,-0.005941598715597612,4.296040828138297e-05
2012-05-18,-0.027066254260815704,-0.026587224003122405
2012-05-25,0.008354832808770175,0.006142501786574712
2012-06-01,-0.0036586153675278897,0.0028981321874518512
2012-06-08,0.013514429026999236,0.007664846357597797
2012-06-15,0.009034892313136098,0.01048648272678279
2012-06-22,-0.004908874263907183,-0.0009777380469869954
2012-06-29,0.013383481424228724,0.011094624957412492
2012-07-06,0.002237699640974348,0.006325348773186414
2012-07-13,0.002274966461176156,0.002520521954160629
2012-07-20,0.004528480930471715,0.006469957208865255
2012-07-27,0.006934146964929141,0.009229044619083708
2012-08-03,0.002112010559467359,0.0015609617931618093
2012-08-10,0.003065844834875142,0.0011186211904213616
2012-08-17,-0.00020563583929514344,-0.0016145767843330264
2012-08-24,0.006895760216518554,0.008707568607165117
2012-08-31,0.004523251840402554,0.006319311465981359
2012-09-07,0.00846035913018611,0.009540162314386766
2012-09-14,0.005911233320975118,0.007718641243310367
2012-09-21,0.000987914591205805,0.0001316937370274109
2012-09-28,-0.00519849198329841,-0.007250201775064191
2012-10-05,0.005215688848813009,0.004451536665289057
2012-10-12,-0.008341267503138681,-0.008471635177245496
2012-10-19,-0.002475075828532659,-0.006823039677076912
2012-10-26,-0.006577363172100379,-0.0055192514792607094
2012-11-02,-0.0017753494079525832,-0.006981232839343198
2012-11-09,-0.007103550990974499,-0.003988295351617285
2012-11-16,-0.006409277237916737,-0.006902038504713169
2012-11-23,0.015694758474105626,0.017283139027026332
2012-11-30,0.004029174407420965,0.0008804665187128972
2012-12-07,0.0007758819701191976,-0.0016335820346374927
2012-12-14,-0.003477666416249199,-0.003987310573165472
2012-12-21,0.0019111131692545718,0.00028302460833646117
2012-12-28,-0.004731916074335916,-0.0017611440812905729
2013-01-04,0.010233850149328287,0.0065784140908895245
2013-01-11,0.00478044175741707,0.00803182450444442
2013-01-18,0.004047675247264382,0.0015175131859260556
2013-01-25,0.0006706584617225859,-0.0033677923323984582
2013-02-01,-0.0017627765464856373,-0.005228594174621568
2013-02-08,0.0037061005428544957,0.0014455682955123374
2013-02-15,-0.001689958429343586,-0.011177612247737745
2013-02-22,0.0007807993074584828,-0.0008293503862730205
2013-03-01,0.005280234829610441,0.00651131468139572
2013-03-08,0.002230749833787376,-0.002082689066912758
2013-03-15,0.005974408099612431,0.004401564840041725
2013-03-22,0.002017335894045239,0.0026927853868329143
2013-03-29,0.004032559396235002,0.000813487390731276
2013-04-05,0.0013183420615646038,2.568400318478869e-05
2013-04-12,0.0074911820657824185,0.00368397489887881
2013-04-19,-0.01046251318326943,-0.007777793577277351
2013-04-26,0.010625192901256885,0.00947980632814601
2013-05-03,0.0071134678041897,0.005981152440819583
2013-05-10,-4.753486918109477e-05,-0.0037164473205114246
2013-05-17,0.006129507845450979,0.0003333121476272
2013-05-24,-0.0072221612759126525,-0.007960821328614512
2013-05-31,-0.012659516078014984,-0.013786030461329556
2013-06-07,0.0017722054874575986,-0.0013790826100309975
2013-06-14,-0.0015887055346697442,0.000283989757760757
2013-06-21,-0.02724876005513022,-0.030181597025733514
2013-06-28,0.00703298289405389,0.007829647238399242
2013-07-05,0.00042541136065661324,-0.003104805313232578
2013-07-12,0.022831282296261288,0.024877595332202206
2013-07-19,0.010339222333125165,0.008279024425726495
2013-07-26,-0.004092903453991208,-0.004792776816030176
2013-08-02,0.004163708417961949,0.0037672582531882324
2013-08-09,-0.004987685293791989,-0.0036379867843158932
2013-08-16,-0.020019357888722666,-0.0167352251297412
2013-08-23,0.0041833234651747365,0.007342150422632878
2013-08-30,-0.007519674380038031,-0.006679709703576135
2013-09-06,0.002641242281784732,0.0016807285020189447
2013-09-13,0.011207062848748128,0.00921636013213801
2013-09-20,0.01335210119002417,0.014619484215611735
2013-09-27,-0.002867240043757885,0.0021836646950975486
2013-10-04,0.00016832557304947404,0.0014484163960053508
2013-10-11,0.004105164666734062,0.0013058538548640889
2013-10-18,0.0175521514889349,0.018966351302334688
2013-10-25,0.007389243204095706,0.0056458905968941354
2013-11-01,-0.0033968967314723197,-0.008529227119580596
2013-11-08,-0.0008726405286408833,-0.004148349790682871
2013-11-15,0.01156222448010685,0.010093800231524779
2013-11-22,0.0016079450340621391,0.0004693370343608093
2013-11-29,0.001200411530887943,0.004910792569997418
2013-12-06,-0.0035341576374454506,-0.004905606169977419
2013-12-13,-0.007555995369564684,-0.007967590646210589
2013-12-20,0.012052805821031748,0.00947593069272927
2013-12-27,0.0028191272951550695,0.0016149271493684676
2014-01-03,-0.0015385169149809994,-0.0020692239135546766
2014-01-10,0.007736845916741568,0.0084780356086672
2014-01-17,0.0002912331310932235,0.0034154532248098003
2014-01-24,-0.010607476364845138,-0.006536022606843902
2014-01-31,0.0012130583693056168,0.00012568340100512805
2014-02-07,0.004260316288620081,0.003056590644879592
2014-02-14,0.010194913372400805,0.007906467984575442
2014-02-21,0.00026746036754409126,0.0020950188264908997
2014-02-28,0.009352587707796251,0.010642922339910803
2014-03-07,-0.0002657872784791124,-0.0037324619210319277
2014-03-14,-0.004639091287126818,-0.004746320774015562
2014-03-21,0.003409266059703161,-0.002595899269211325
2014-03-28,-0.0008778187530885735,-0.0014201750341401734
2014-04-04,0.0030356907580007413,0.000579890695145771
2014-04-11,-0.009440564204115483,-0.004673011646319693
2014-04-18,0.010209414823863207,0.005594508349259084
2014-04-25,0.0013060850393800936,0.0024764894155632797
2014-05-02,0.007888307797451727,0.008607741181869622
2014-05-09,-6.755403397223434e-05,-0.0017098716788827377
2014-05-16,0.003627988648406237,0.007022162071501625
2014-05-23,0.006507017963668312,0.0060274824659923044
2014-05-30,0.00837640405488486,0.008354978472708195
2014-06-06,0.004087710864066471,0.00033190762992876274
2014-06-13,-0.003187671156711034,-0.001795325764093506
2014-06-20,0.0076292289955059486,0.0037058607285486485
2014-06-27,0.0027247579986285414,0.005273919375998583
2014-07-04,0.002766819038503971,0.001271642684949792
2014-07-11,2.408574821265234e-06,0.0013948962644125824
2014-07-18,0.004150385004790997,0.0029677638133691273
2014-07-25,0.0015721755109084168,0.0030200016274115385
2014-08-01,-0.01965832758806725,-0.00981849259820462
2014-08-08,0.004704230696704278,0.00460240351100059
2014-08-15,0.012735570166635072,0.009902532149608125
2014-08-22,0.010738277458807224,0.0028145853600540648
2014-08-29,0.008074271154522715,0.005977987118660088
2014-09-05,-0.0042544961111287615,-0.004958542002804896
2014-09-12,-0.011198323878554791,-0.012756455794685161
2014-09-19,0.010191399649755992,0.005123825993726599
2014-09-26,-0.008197377892031463,-0.006596442003636303
2014-10-03,-0.0005858397686994759,0.0025030452082947076
2014-10-10,-0.017928808823162085,-0.015307259071343261
2014-10-17,-0.00521169384277686,-0.0027944687046204605
2014-10-24,0.024208156031622338,0.020775652999917377
2014-10-31,0.013363772732628553,0.004800764320349694
2014-11-07,0.0058011787260894634,0.0018833926315992987
2014-11-14,0.002455897862592356,0.002950179903226416
2014-11-21,0.0065774352463229815,0.003580972244877264
2014-11-28,0.0073724761306329135,0.012223987536227648
2014-12-05,-0.0031446696387611287,-0.007369358899757654
2014-12-12,-0.016521159398442325,-0.008986840592562377
2014-12-19,0.018748723554653516,0.01073966938030626
2014-12-26,0.004188556311073758,0.0028385783946135224
2015-01-02,-0.0061015929498443935,-0.005338721185507366
2015-01-09,0.0016237592330180396,0.0032011912389272273
2015-01-16,-0.006147959958869274,-0.003878498160431849
2015-01-23,0.013953722630311855,0.014198737233324654
2015-01-30,-0.013721560787342815,-0.0031050598516256965
2015-02-06,0.008133715535152134,-0.005347524701027721
2015-02-13,0.009663872784073801,0.0030814862574488986
2015-02-20,0.002655995979655452,0.0017141688394499107
2015-02-27,0.002694813667940222,0.0049664180927186715
2015-03-06,-0.019639662601837984,-0.022767400342355193
2015-03-13,-0.0010282278977804143,6.1950162212053e-05
2015-03-20,0.023149371799540318,0.026422446410061886
2015-03-27,-0.013837137118717565,-0.01002670604049536
2015-04-03,0.0032655946050209146,0.0015927021449093207
2015-04-10,0.008762161139050827,0.004466314243070471
2015-04-17,-0.0025388426791328085,0.0011604720689066055
2015-04-24,0.007192406039867315,-0.003869491123282978
2015-05-01,-0.01189570650033011,-0.014409682699775132
2015-05-08,0.00195858332023743,-0.0007386515472864214
2015-05-15,0.00247149937811257,0.003715573158726801
2015-05-22,-0.0026440575427830624,-0.0017069060907052578
2015-05-29,-0.0024587531295540955,-0.0025468448227519416
2015-06-05,-0.014221590475810855,-0.012882899601866928
2015-06-12,0.0014088332486606632,0.0007398635133627658
2015-06-19,0.007930005242151823,0.0075235652729781465
2015-06-26,-0.00894821445181254,-0.006344634358288584
2015-07-03,-0.0038966062567033152,-0.009283384408323101
2015-07-10,-2.7813820933170305e-05,0.00013926213162104704
2015-07-17,0.013702435149944575,0.022463069755557747
2015-07-24,-0.008007482182726372,-0.01679038236943514
2015-07-31,0.009122915450472113,0.008889758621869347
2015-08-07,-0.005009911254043494,-0.006108003157769712
2015-08-14,0.0013271214677067563,-0.0021162509340447496
2015-08-21,-0.03035748214485258,-0.024734718459175326
2015-08-28,-0.0003676416736818934,0.004123640857145393
2015-09-04,-0.014442649721417353,-0.013697280993260891
2015-09-11,0.00775949867390871,0.010845598244251783
2015-09-18,0.001310041721325413,0.0009174013812894826
2015-09-25,-0.008940087527707615,-0.010193752894938235
2015-10-02,0.012916201121243148,0.010416447362891278
2015-10-09,0.00995533277229589,0.01410185918314306
2015-10-16,0.0069832301422196345,0.010576350146217604
2015-10-23,0.006554061652276717,0.006291728625196379
2015-10-30,-0.0016713682601721964,-0.002140147392933193
2015-11-06,-0.0033882958336230334,-0.005391161671350259
2015-11-13,-0.015672150941345567,-0.018027478392682893
2015-11-20,0.016601025654340483,0.01419246497479217
2015-11-27,0.0024308174962264597,0.002169139615670814
2015-12-04,-0.0015191343016404536,-1.7038890500601882e-05
2015-12-11,-0.013254236696307209,-0.0204170467163394
2015-12-18,-0.004459110926516517,-0.0038820428086576257
2015-12-25,0.012575632923658493,0.012347015919440731
2016-01-01,-0.0061439461610839526,-0.004862725022085033
2016-01-08,-0.025354047359429383,-0.028854018612491046
2016-01-15,-0.007739158937257813,-0.014713549104804094
2016-01-22,0.008355179016206585,0.015389233559306385
2016-01-29,0.011577874777780845,0.007514359393334563
2016-02-05,-0.013533407998223437,-0.02039103771671195
2016-02-12,0.000664733872427813,0.00028848368013028713
2016-02-19,0.013468294515153856,0.013453464836152944
2016-02-26,0.00769941120650555,0.008379063498930426
2016-03-04,0.008934859010500344,0.007922003217642781
2016-03-11,0.004337994449897765,0.0035694631535634893
2016-03-18,0.010618198285095429,0.008619197293736105
2016-03-25,-0.00464069081010165,-0.004860331903888005
2016-04-01,0.015646470648335204,0.015448499963096765
2016-04-08,-0.0037290270268672183,-0.0032088057935284976
2016-04-15,0.008187808413200907,0.0066317511091713984
2016-04-22,-0.0009884768253766915,-0.004867183193032432
2016-04-29,-0.0021572048868649663,-0.0021156368041588725
2016-05-06,-0.0012453568318920333,-0.00018904296787974334
2016-05-13,-0.0018467993816020972,-0.0010583692447409395
2016-05-20,-0.002908164752439311,0.0006491825733420916
2016-05-27,0.011487868752322786,0.015597903883192276
2016-06-03,0.006115762801409818,0.007054051225099741
2016-06-10,0.0023859607962801836,-0.00047710660815531683
2016-06-17,-0.0061387690806858,-0.0026137341208393662
2016-06-24,-0.004056346426650287,-0.004417406259972408
2016-07-01,0.02241839838011953,0.02630898496360729
2016-07-08,0.01150125342700291,0.01719402412990425
2016-07-15,-0.0014029059790819653,-0.007478449792805436
2016-07-22,0.0038560133779513865,0.008250584794402462
2016-07-29,0.0037312210292500952,0.005668748516988477
2016-08-05,-0.0025570079442344216,1.012860761183019e-05
2016-08-12,0.005002796433858958,0.007392496265814519
2016-08-19,-0.0013037769750289816,-0.0012861037848359161
2016-08-26,-0.003354698101328123,-0.0016053679204349144
2016-09-02,0.0035124644822797316,0.0047706759845233555
2016-09-09,-0.01484009503004757,-0.016782756170313384
2016-09-16,0.0017422722042799545,0.007513253301750982
2016-09-23,0.009389814467234485,0.010166548102500521
2016-09-30,0.00188567366352835,0.0026800635996179025
2016-10-07,-0.006951387018627934,-0.006153632808659572
2016-10-14,-0.005777474740018002,-0.00635277939789144
2016-10-21,0.005492099331951595,0.007551796793286988
2016-10-28,-0.009295810231938165,-0.011817398795859978
2016-11-04,-0.005183434345675049,-0.01090871139643867
2016-11-11,-0.004209167953680549,-0.0133193176827946
2016-11-18,-0.0041562099792687235,-0.0036167538544047964
2016-11-25,0.006253396377592136,0.002467903064718489
2016-12-02,-0.0037329240500868113,-0.004490692436720275
2016-12-09,0.012855764591014006,0.020107714239930748
2016-12-16,-0.0044511836572969565,-0.004174458531933409
2016-12-23,0.005113217283354254,0.005720132149518636
2016-12-30,-0.0010687035446544052,0.0009263064619088808
2017-01-06,0.009277742453352361,0.014356109540430375
2017-01-13,0.00046748896379712014,0.000593009448962659
2017-01-20,-0.002963276135051287,-0.006607446806796747
2017-01-27,0.004325535128184046,0.003911406467998922
2017-02-03,0.0019617344459222537,0.0003664143445799953
2017-02-10,0.006255641540084033,0.007013444363511524
2017-02-17,0.007459862801027089,0.007176650249990272
2017-02-24,0.007579169053692676,0.00706406920981856
2017-03-03,-0.0017266484405886041,-0.004057809839448835
2017-03-10,-0.007184778786737256,-0.012319631554025271
2017-03-17,0.004831534622803995,0.008946359405886839
2017-03-24,-0.001994734446081227,0.0031916227408138554
2017-03-31,0.004608895603027022,0.008932440125632395
2017-04-07,0.00015181720696521683,0.00042445672646726756
2017-04-14,0.0023215011842058265,0.0004062500896081374
2017-04-21,0.003512067097224743,0.009263309869194292
2017-04-28,0.004208122612433023,0.007781942530362192
2017-05-05,-0.0010457486423266786,0.0013085446129282577
2017-05-12,0.0015858949020675886,0.0033360721421800115
2017-05-19,0.0044526740195924225,0.00172371951053692
2017-05-26,0.005456558323444229,0.00995785088523357
2017-06-02,0.008411514632039522,0.01270619654786823
2017-06-09,-0.004562993926682944,-0.010803009712350278
2017-06-16,0.002586335572651553,-0.0007518378001314369
2017-06-23,0.0016345569369770403,0.009377360775314382
2017-06-30,-0.006943848729999229,-0.011580163571107091
2017-07-07,-0.003137586281143313,-0.007235259947527942
2017-07-14,0.009519608222856104,0.013957335228435454
2017-07-21,0.0065163500503511475,0.01156149689406957
2017-07-28,-0.0014153854144898944,-0.0003792047653153707
2017-08-04,0.0011219966406148779,-0.0020538790895067833
2017-08-11,-0.003555521418239118,-0.004846240452995145
2017-08-18,-0.0016136584302094558,-0.00190010282498239
2017-08-25,0.005051832734988046,0.005957874946055885
2017-09-01,0.005643639199836489,0.011869844123550707
2017-09-08,0.0020644763109250114,-0.0007167229719429351
2017-09-15,0.0009124912824179652,-0.0006482986141150316
2017-09-22,-0.0028829384013375086,-0.0021495110746403484
2017-09-29,0.00098709816679997,0.0022660791184314346
2017-10-06,0.0027347920887961907,0.002917490107226538
2017-10-13,0.005209726218381909,0.006706042969490075
2017-10-20,-0.001119269714911929,-0.004231164686722131
2017-10-27,-0.0003539032418512902,0.00027388588446419695
2017-11-03,0.0036365185843122757,0.006423570819774261
2017-11-10,-0.005240048775137162,-0.005804983105479376
2017-11-17,0.0030797451669115645,0.007538483226074453
2017-11-24,0.005835503741974605,0.006535301086701969
2017-12-01,0.0030758509575259598,-0.0026872789078524447
2017-12-08,0.0006441512030010991,-0.003402684636293723
2017-12-15,0.005790974443005528,0.007783818748015698
2017-12-22,-0.002572233981093539,-0.0021161180176605112
2017-12-29,0.0042080927446588685,0.002740289431641538
2018-01-05,0.0063641344534629135,0.00942326029714017
2018-01-12,0.005500034857317701,0.005840008972252416
2018-01-19,-0.0016654676475654855,-0.0021298616046809228
2018-01-26,0.011873444314123092,0.013324811330213853
2018-02-02,-0.02498629810363605,-0.02055428483445852
2018-02-09,-0.027623946536811782,-0.02221134885595387
2018-02-16,0.01992307995967704,0.018585361824144688
2018-02-23,0.0002022164164054588,0.0010259361611370322
2018-03-02,-0.010273229475635338,-0.007664241506636156
2018-03-09,0.014331361851965343,0.011357384348259924
2018-03-16,-0.0033532353760736544,-0.0015802549075334467
2018-03-23,-0.028430548018898636,-0.021538674762900265
2018-03-30,0.011031634816993662,0.009489083430239317
2018-04-06,-0.006036461959491425,-0.006218889160492888
2018-04-13,0.0098054396097726,0.009406955067334322
2018-04-20,-0.004299293996969087,-0.0061932182156886825
2018-04-27,-0.002017011711193648,-0.0023850525190028003
2018-05-04,-0.0002902870915555722,0.001578606977851017
2018-05-11,0.013659690494232013,0.014569947841826737
2018-05-18,-0.009927591426158566,-0.009702244282760168
2018-05-25,0.00860573611090711,0.006791423967711251
2018-06-01,0.0032968750351584355,0.005000438237238782
2018-06-08,0.004764978689361946,0.0008324723164918473
2018-06-15,0.002427888365269661,0.004160539961522096
2018-06-22,-0.006814090662166819,-0.006221709507331151
2018-06-29,-0.008302029093400647,-0.005353714056501847
2018-07-06,0.012745988150489619,0.013388720042896977
2018-07-13,0.009465764567298902,0.009093996208957074
2018-07-20,-0.0029992106435304255,-0.004124762266842072
2018-07-27,0.0008871409601895652,-0.0017890043850313621
2018-08-03,0.004601844458762882,0.004555521041343907
2018-08-10,-0.0005292358273138058,0.002269719648188953
2018-08-17,0.0017135799067070016,0.00015068366238304672
2018-08-24,0.007152997939771662,0.00845999032173149
2018-08-31,0.003140598859757344,0.003650340797274663
2018-09-07,-0.010176356871608484,-0.00929417573045876
2018-09-14,0.007218205501483117,0.005405005277204156
2018-09-21,0.0027063186932519295,-0.0009460605155834674
2018-09-28,0.0004921213677961079,0.002717964031089549
2018-10-05,-0.01186724961542035,-0.01658455603583332
2018-10-12,-0.01833495930288694,-0.009434010419101165
2018-10-19,-0.002917989851421243,-0.005853543043731733
2018-10-26,-0.018620630000035276,-0.012491310139662029
2018-11-02,0.004947773659341645,-5.775544557979598e-05
2018-11-09,0.006573700481054435,0.004326516745619685
2018-11-16,-0.00794915857928314,-0.00834015547189512
2018-11-23,-0.016399136628642008,-0.015492591388723585
2018-11-30,0.020780696707684343,0.01729768514264815
2018-12-07,-0.011650739318350695,-0.007726792432738236
2018-12-14,-0.0027395511339317856,0.0013273180884491623
2018-12-21,-0.02676130284006074,-0.02803462146943677
2018-12-28,0.013350846343720846,0.011432590196169068
2019-01-04,0.011947875128729022,0.01181791967099967
2019-01-11,0.012736456094401454,0.01349786701895515
2019-01-18,0.0068676104142012155,0.00799707707486903
2019-01-25,0.0035098549619826122,0.004575882608183269
2019-02-01,0.011216134136305074,0.01096663119116439
2019-02-08,0.002692686794620234,0.0024147343863377426
2019-02-15,0.004327714755882415,0.006046761367894085
