,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC,VNQ
2020-04-17,0.165321,0.198466,0.193095,0.097405,0.005399,0.004696,0.004024,0.223102,0.083311,0.004027,0.008469,0.012684
2020-04-24,0.032452,0.031245,0.040559,0.036948,0.025524,0.678206,0.017342,0.044477,0.022817,0.017818,0.019043,0.033569
2020-05-01,0.040063,0.043507,0.040718,0.028642,0.018991,0.025046,0.018366,0.402104,0.295316,0.016103,0.047721,0.023421
2020-05-08,0.168709,0.191741,0.158528,0.075003,0.023505,0.004404,0.003472,0.170548,0.072045,0.003452,0.005726,0.122867
2020-05-15,0.016988,0.016125,0.022377,0.014496,0.012853,0.308068,0.009584,0.544138,0.014265,0.007703,0.019396,0.014007
2020-05-22,0.098192,0.099828,0.106566,0.065685,0.058061,0.111677,0.048920,0.141909,0.066173,0.052787,0.078726,0.071476
2020-05-29,0.072038,0.069887,0.061797,0.048631,0.086352,0.051245,0.037773,0.396111,0.044711,0.036056,0.047375,0.048024
2020-06-05,0.070500,0.080969,0.272635,0.056888,0.054704,0.060823,0.049424,0.091106,0.053115,0.044236,0.077219,0.088380
2020-06-12,0.064784,0.067231,0.078730,0.051338,0.051162,0.344801,0.047024,0.076871,0.050672,0.034158,0.063170,0.070059
2020-06-19,0.036013,0.034221,0.044786,0.033604,0.029705,0.634000,0.020764,0.045803,0.034407,0.018472,0.023909,0.044315
2020-06-26,0.335220,0.066820,0.165206,0.032589,0.017195,0.026042,0.016903,0.115830,0.034581,0.021265,0.022290,0.146058
2020-07-10,0.245791,0.273856,0.236286,0.058211,0.004937,0.005477,0.004569,0.023097,0.057144,0.004064,0.009726,0.076840
2020-07-17,0.024558,0.024569,0.026150,0.019771,0.015546,0.139736,0.014853,0.666468,0.019326,0.012292,0.018046,0.018684
2020-07-24,0.106950,0.149364,0.109280,0.061051,0.049140,0.122992,0.044062,0.127852,0.062556,0.051142,0.051895,0.063717
2020-07-31,0.135537,0.282220,0.260541,0.011659,0.005552,0.008175,0.005339,0.260838,0.006842,0.006031,0.005957,0.011309
2020-08-07,0.019518,0.021092,0.342158,0.461954,0.011904,0.019783,0.010832,0.056449,0.014438,0.012500,0.013038,0.016332
2020-08-14,0.018000,0.389374,0.011089,0.012073,0.016370,0.098192,0.006706,0.387236,0.011223,0.006945,0.034435,0.008356
2020-08-21,0.030494,0.055666,0.033455,0.025456,0.010520,0.066146,0.010607,0.716384,0.017074,0.009345,0.010982,0.013870
