,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC,VNQ
2019-01-11,0.04620995379004621,0.044643955356044644,0.04717795282204717,0.0491159508840491,0.052532947467052525,0.16617783382216617,0.16454583545416454,0.1063318936681063,0.04935495064504935,0.14166985833014165,0.05809894190105809,0.07413992586007413
2019-01-18,0.07900515801031603,0.103499206998414,0.07884015768031535,0.10086220172440345,0.09084418168836338,0.06878713757427515,0.06488112976225953,0.07085714171428344,0.0991001982003964,0.07471114942229885,0.09396318792637587,0.07464914929829859
2019-01-25,0.059212,0.064087,0.065492,0.065138,0.075627,0.123486,0.132426,0.074338,0.072707,0.12799,0.061274,0.078223
2019-02-01,0.0716000716000716,0.06611606611606613,0.06804006804006806,0.06912006912006914,0.07159607159607162,0.13469613469613473,0.13489113489113494,0.08811508811508813,0.0812920812920813,0.06285606285606286,0.07682207682207684,0.07485507485507488
2019-02-08,0.07086307086307087,0.09343409343409344,0.0697110697110697,0.07021507021507022,0.08725308725308725,0.10383010383010384,0.1281751281751282,0.09019609019609019,0.07248007248007249,0.07734807734807735,0.05539005539005539,0.0811040811040811
2019-02-15,0.083104,0.084178,0.083339,0.095402,0.10098,0.073226,0.077783,0.073662,0.087122,0.076005,0.080569,0.08463
2019-02-22,0.07033507033507033,0.08878008878008878,0.06691006691006691,0.06789206789206789,0.10314010314010313,0.09205409205409205,0.11776211776211777,0.08887808887808889,0.0815000815000815,0.07938307938307938,0.05883005883005883,0.08453508453508454
2019-03-01,0.08206808206808208,0.08118308118308121,0.0793870793870794,0.08932508932508934,0.07946107946107948,0.07831107831107834,0.07879907879907881,0.0754860754860755,0.08914808914808917,0.08780008780008781,0.09093109093109095,0.08810008810008811
2019-03-08,0.05930711861423722,0.059032118064236125,0.05738411476822953,0.0607761215522431,0.06733413466826935,0.12106624213248425,0.10926521853043705,0.08406216812433624,0.06196112392224784,0.1285922571845144,0.11739823479646959,0.07382114764229529
2019-03-15,0.093785,0.096944,0.084424,0.080734,0.10025,0.071002,0.074947,0.076476,0.093213,0.062696,0.085527,0.080002
2019-03-22,0.08285708285708285,0.07428607428607428,0.09055709055709055,0.07346407346407346,0.07364307364307364,0.07494007494007494,0.07614207614207613,0.07719007719007717,0.09140909140909141,0.08293308293308294,0.09824009824009823,0.10433810433810432
2019-03-29,0.120838,0.129968,0.122776,0.107545,0.113347,0.037542,0.037912,0.042805,0.074914,0.053941,0.090076,0.068336
2019-04-05,0.07184,0.070793,0.079498,0.075629,0.07081,0.094624,0.111875,0.095144,0.076192,0.083283,0.083027,0.087285
2019-04-12,0.0793889206110794,0.08063991936008065,0.07360292639707361,0.08406191593808407,0.07802592197407802,0.08817691182308819,0.09066490933509067,0.0831789168210832,0.0831789168210832,0.09712290287709713,0.080988919011081,0.08096891903108097
2019-04-19,0.0793889206110794,0.08063991936008065,0.07360292639707361,0.08406191593808407,0.07802592197407802,0.08817691182308819,0.09066490933509067,0.0831789168210832,0.0831789168210832,0.09712290287709713,0.080988919011081,0.08096891903108097
2019-04-26,0.0665920665920666,0.07235007235007236,0.0731970731970732,0.0671890671890672,0.06927906927906928,0.12486812486812489,0.13943313943313945,0.08586808586808588,0.07399407399407401,0.0831900831900832,0.07103807103807105,0.073001073001073
2019-05-03,0.077539,0.093179,0.071324,0.078326,0.080777,0.077497,0.07291,0.072407,0.07811,0.072229,0.148603,0.077099
2019-05-10,0.07762507762507764,0.06857306857306858,0.06854406854406855,0.07845107845107847,0.08125008125008126,0.09199309199309201,0.09336609336609339,0.07854107854107856,0.08979608979608981,0.08387408387408389,0.10057610057610059,0.08741008741008743
2019-05-17,0.076172,0.08847,0.082211,0.073248,0.077322,0.099829,0.101281,0.085941,0.07724,0.082573,0.08128,0.074433
2019-05-24,0.088266,0.106208,0.105206,0.080763,0.100718,0.062768,0.066213,0.067455,0.067416,0.089588,0.097687,0.067712
2019-05-31,0.0831980831980832,0.09747109747109747,0.07180907180907181,0.06942306942306942,0.0854860854860855,0.08763808763808763,0.09756209756209756,0.07895007895007895,0.0984910984910985,0.08526608526608526,0.06161006161006161,0.0830950830950831
2019-06-07,0.118266,0.129055,0.110843,0.090004,0.060277,0.045144,0.044025,0.058104,0.105593,0.047132,0.132403,0.059154
2019-06-14,0.07832,0.065863,0.08784,0.076825,0.087988,0.076184,0.077721,0.08061,0.091725,0.08653,0.093118,0.097276
2019-06-21,0.0812160812160812,0.09697609697609698,0.10495110495110495,0.09662209662209661,0.10005210005210005,0.07068907068907068,0.0742200742200742,0.0758190758190758,0.07979307979307979,0.07719207719207719,0.06749306749306748,0.07497607497607497
2019-06-28,0.07118200000000001,0.07337700000000001,0.09008600000000001,0.07495900000000001,0.07042500000000002,0.12127500000000001,0.11218800000000001,0.09541900000000002,0.08186500000000001,0.05714500000000001,0.06192000000000001,0.09015900000000002
2019-07-05,0.07341914683829368,0.08333516667033335,0.06628913257826516,0.07286714573429147,0.08571717143434288,0.09070318140636281,0.08339616679233358,0.07369414738829477,0.08262716525433052,0.07683315366630733,0.13270626541253083,0.07841215682431364
2019-07-12,0.065537,0.06885,0.060072999999999994,0.077288,0.071327,0.11872299999999998,0.11954699999999999,0.11724599999999999,0.078891,0.09740799999999998,0.059379999999999995,0.06573
2019-07-19,0.08006891993108006,0.07876292123707876,0.07619192380807618,0.08602591397408603,0.0874079125920874,0.0877039122960877,0.08433291566708433,0.08624991375008624,0.08345391654608345,0.07543892456107544,0.08244391755608244,0.09191890808109192
