,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC,VNQ
2019-01-11,0.054748,0.044015,0.053768,0.078669,0.117352,0.109101,0.119414,0.071646,0.050272,0.187879,0.038873,0.074263
2019-01-18,0.10954610954610956,0.11618111618111619,0.11437511437511438,0.07182107182107182,0.05464705464705465,0.08533808533808533,0.13286113286113288,0.05424205424205424,0.08241908241908243,0.0855040855040855,0.048752048752048756,0.04431304431304431
2019-01-25,0.0805458389083222,0.1427217145565709,0.18358163283673434,0.05831588336823327,0.03691492617014767,0.021664956670086662,0.02428895142209716,0.03222193555612889,0.17933564132871735,0.025057949884100233,0.16231567536864927,0.05303489393021214
2019-02-01,0.08930682138635722,0.0916998166003668,0.0874298251403497,0.0763008473983052,0.07954384091231817,0.0458759082481835,0.04392991214017571,0.06809286381427238,0.0958498083003834,0.054703890592218814,0.1394277211445577,0.12783874432251136
2019-02-08,0.057228,0.038543,0.042015,0.079299,0.102601,0.137514,0.105072,0.127841,0.044945,0.115411,0.051141,0.09839
2019-02-15,0.077389,0.076511,0.059924,0.090359,0.105237,0.068984,0.083212,0.124232,0.061437,0.126675,0.05395,0.07209
2019-02-22,0.085682,0.125295,0.081303,0.060753,0.075613,0.09045,0.092953,0.091713,0.102283,0.061032,0.047817,0.085106
2019-03-01,0.09820000000000001,0.10230200000000002,0.12175700000000002,0.06961400000000001,0.049400000000000006,0.09785200000000001,0.07851300000000001,0.06127500000000001,0.09628500000000001,0.06382800000000001,0.07659400000000001,0.08438000000000001
2019-03-08,0.068979068979069,0.05082305082305083,0.091983091983092,0.08116008116008117,0.07773507773507775,0.08071008071008073,0.07903107903107905,0.05672305672305673,0.053930053930053935,0.12889512889512894,0.17260417260417266,0.057426057426057435
2019-03-15,0.10689299999999999,0.11790599999999998,0.10440599999999998,0.11991799999999998,0.12267099999999999,0.035424,0.041715,0.061612999999999994,0.09619199999999999,0.05173899999999999,0.073048,0.068475
2019-03-22,0.05834905834905835,0.06535906535906537,0.049923049923049925,0.05749005749005749,0.06771906771906773,0.13706113706113707,0.12498812498812499,0.13241913241913245,0.08787908787908788,0.06333506333506335,0.05659105659105659,0.0988860988860989
2019-03-29,0.10379189620810376,0.10672589327410671,0.09961390038609959,0.09156590843409156,0.08956191043808956,0.06227693772306227,0.06388793611206388,0.05546694453305546,0.07508492491507508,0.08532491467508532,0.08311191688808311,0.08358691641308358
2019-04-05,0.07307007307007307,0.11074911074911076,0.05175805175805176,0.07532807532807534,0.07183207183207183,0.06892706892706893,0.09730809730809732,0.09304009304009304,0.05943905943905944,0.1412121412121412,0.10154810154810155,0.05578805578805579
2019-04-12,0.048329,0.040136,0.048792,0.048975,0.0418,0.221815,0.172246,0.134361,0.069652,0.051745,0.048863,0.073286
2019-04-19,0.048329,0.040136,0.048792,0.048975,0.0418,0.221815,0.172246,0.134361,0.069652,0.051745,0.048863,0.073286
2019-04-26,0.10687710687710689,0.10436610436610437,0.12155412155412156,0.10044510044510045,0.11971411971411972,0.05467505467505468,0.04594204594204594,0.046312046312046315,0.07745007745007747,0.060995060995060996,0.08042208042208042,0.08124708124708126
2019-05-03,0.086348,0.095603,0.067852,0.106104,0.101773,0.061503,0.06279,0.070509,0.094161,0.069281,0.122385,0.061691
2019-05-10,0.083429,0.10119,0.05915,0.063139,0.052142,0.107883,0.135674,0.108392,0.070888,0.077022,0.075759,0.065332
2019-05-17,0.08551991448008553,0.08950091049908951,0.1104028895971104,0.07766992233007768,0.0862899137100863,0.09381090618909382,0.07743092256907744,0.08168191831808169,0.07477892522107478,0.07143792856207144,0.05568394431605569,0.0957919042080958
2019-05-24,0.052822,0.043344,0.082239,0.060387,0.076401,0.116158,0.113463,0.083819,0.077858,0.156084,0.056159,0.081266
2019-05-31,0.07814792185207815,0.08072591927408074,0.06322693677306324,0.0703949296050704,0.05842094157905842,0.06128293871706129,0.07274592725407275,0.07126792873207127,0.08057591942408057,0.07476792523207478,0.2114727885272115,0.07696992303007698
2019-06-07,0.122221,0.100944,0.08686,0.102386,0.053798,0.044749,0.045409,0.057413,0.108304,0.039792,0.150847,0.087277
2019-06-14,0.028144014470721807,0.024933772073302933,0.04115226970962342,0.04587629328868962,0.09498130223667585,0.2513146163270281,0.20054778352929103,0.10621612433531537,0.04369644838711747,0.07416193610047403,0.03736114585538258,0.051614293686377904
2019-06-21,0.08542208542208542,0.08106408106408106,0.07188307188307189,0.08155508155508155,0.09262909262909262,0.07947707947707948,0.0996070996070996,0.08937308937308935,0.07587207587207587,0.15664115664115663,0.024798024798024797,0.06167806167806167
2019-06-28,0.13500486499513498,0.2066367933632066,0.11551088448911549,0.07904292095707904,0.0517049482950517,0.04273395726604273,0.043562956437043554,0.04489495510504489,0.08377691622308378,0.032654967345032655,0.061329938670061326,0.10314589685410312
2019-07-05,0.06815793184206816,0.09410190589809411,0.05143394856605144,0.06174793825206175,0.06752993247006754,0.052934947065052945,0.055814944185055816,0.09595790404209596,0.07813692186307813,0.09519690480309521,0.20412679587320415,0.07485992514007486
2019-07-12,0.03710822990281002,0.03047605983474825,0.041657733453233155,0.06332318926727329,0.09312227240627746,0.08336059868618256,0.09203580736774186,0.11471507706272555,0.060244321270531566,0.16765313498149,0.18234686501851005,0.033956710748476275
