Date,Adj Close,Volume
,HYG,HYG
2007-04-11,33.28120803833008,1900
2007-04-12,33.30351257324219,6100
2007-04-13,33.24292755126953,3400
2007-04-16,33.230159759521484,7600
2007-04-17,33.21422576904297,28100
2007-04-18,33.22376251220703,6300
2007-04-19,33.33860778808594,47500
2007-04-20,33.319454193115234,4900
2007-04-23,33.33860778808594,1700
2007-04-24,33.56822204589844,398500
2007-04-25,33.619258880615234,16300
2007-04-26,33.679866790771484,48200
2007-04-27,33.679866790771484,8300
2007-04-30,33.683040618896484,15500
2007-05-01,33.68721008300781,8600
2007-05-02,33.67439270019531,4700
2007-05-03,33.6776123046875,17200
2007-05-04,33.719181060791016,4600
2007-05-07,33.716007232666016,4200
2007-05-08,33.74158477783203,16100
2007-05-09,33.652008056640625,9400
2007-05-10,33.7735710144043,17400
2007-05-11,33.792747497558594,12200
2007-05-14,33.789546966552734,11600
2007-05-15,33.763954162597656,39400
2007-05-16,33.85353088378906,78100
2007-05-17,33.84391784667969,14500
2007-05-18,33.85353088378906,5200
2007-05-21,33.885467529296875,14600
2007-05-22,33.88869094848633,10200
2007-05-23,33.863121032714844,22500
2007-05-24,33.87270736694336,17100
2007-05-25,33.92067337036133,7400
2007-05-29,33.786346435546875,4900
2007-05-30,33.863121032714844,4300
2007-05-31,33.80874252319336,6200
2007-06-01,33.80424880981445,13500
2007-06-04,33.83320236206055,21800
2007-06-05,33.78496170043945,4500
2007-06-06,33.74313735961914,74600
2007-06-07,33.585540771484375,12100
2007-06-08,33.495479583740234,17800
2007-06-11,33.424747467041016,2900
2007-06-12,33.25430679321289,67300
2007-06-13,33.31220245361328,24600
2007-06-14,33.3379020690918,18200
2007-06-15,33.33146667480469,13500
2007-06-18,33.35075759887695,14600
2007-06-19,33.39259338378906,19600
2007-06-20,33.096683502197266,16900
2007-06-21,33.15780258178711,13900
2007-06-22,33.22212219238281,27800
2007-06-25,33.02915954589844,29000
2007-06-26,33.12565231323242,43600
2007-06-27,33.00984191894531,6800
2007-06-28,32.836212158203125,9500
2007-06-29,32.74291229248047,14600
2007-07-02,32.99946594238281,19600
2007-07-03,32.93800354003906,11700
2007-07-05,32.818328857421875,14600
2007-07-06,32.85389709472656,8200
2007-07-09,32.95420837402344,8400
2007-07-10,32.86683654785156,19700
2007-07-11,32.62095260620117,17200
2007-07-12,32.718013763427734,8300
2007-07-13,32.85389709472656,5200
2007-07-16,32.86683654785156,17100
2007-07-17,32.905643463134766,10600
2007-07-18,32.6597900390625,15600
2007-07-19,32.69538116455078,6400
2007-07-20,32.611236572265625,18600
2007-07-23,32.54008102416992,9000
2007-07-24,32.352413177490234,44900
2007-07-25,32.045074462890625,28100
2007-07-26,31.5921688079834,43200
2007-07-27,31.064821243286133,44600
2007-07-30,31.365676879882812,24600
2007-07-31,31.472444534301758,34000
2007-08-01,31.407289505004883,33500
2007-08-02,31.586421966552734,28800
2007-08-03,31.586421966552734,20100
2007-08-06,31.51806640625,30400
2007-08-07,31.742712020874023,68800
2007-08-08,32.1171989440918,30300
2007-08-09,32.08461380004883,12800
2007-08-10,32.019535064697266,18800
2007-08-13,32.253971099853516,21300
2007-08-14,32.00324249267578,12400
2007-08-15,32.18233108520508,9100
2007-08-16,32.13998794555664,15300
2007-08-17,32.465641021728516,30000
2007-08-20,32.15629196166992,49300
2007-08-21,31.990203857421875,33700
2007-08-22,32.23771286010742,52700
2007-08-23,32.43305969238281,59400
2007-08-24,32.514469146728516,11600
2007-08-27,32.726139068603516,11800
2007-08-28,32.612178802490234,55800
2007-08-29,32.74241638183594,18300
2007-08-30,32.81078338623047,42900
2007-08-31,33.10712432861328,11300
2007-09-04,33.337459564208984,13500
2007-09-05,33.35060119628906,14400
2007-09-06,33.33089065551758,16400
2007-09-07,32.95084762573242,50700
2007-09-10,33.09170913696289,10000
2007-09-11,33.363685607910156,24100
2007-09-12,33.514381408691406,32000
2007-09-13,33.396427154541016,10900
2007-09-14,33.71097946166992,33900
2007-09-17,33.864959716796875,20100
2007-09-18,34.10742950439453,31400
2007-09-19,34.759437561035156,85900
2007-09-20,33.9075813293457,410400
2007-09-21,33.99274444580078,105100
2007-09-24,34.22209548950195,45500
2007-09-25,34.30400466918945,167500
2007-09-26,34.17947769165039,25300
2007-09-27,34.07466506958008,49200
2007-09-28,34.07466506958008,46700
2007-10-01,34.20488739013672,50300
2007-10-02,34.27080535888672,72100
