Date,Adj Close,Volume
,TLT,TLT
2006-01-03,49.666751861572266,1392700
2006-01-04,49.785831451416016,387600
2006-01-05,49.726322174072266,453400
2006-01-06,49.634315490722656,1193700
2006-01-09,49.666751861572266,413600
2006-01-10,49.26629638671875,698900
2006-01-11,49.18516540527344,394600
2006-01-12,49.51523971557617,626600
2006-01-13,49.802032470703125,491000
2006-01-17,50.023929595947266,454300
2006-01-18,50.00770950317383,622100
2006-01-19,49.861595153808594,490600
2006-01-20,49.99147033691406,842600
2006-01-23,49.97522735595703,720400
2006-01-24,49.73168182373047,300500
2006-01-25,49.190547943115234,1204500
2006-01-26,48.9795036315918,764100
2006-01-27,48.9795036315918,1091400
2006-01-30,48.93079376220703,308500
2006-01-31,49.06610870361328,676100
2006-02-01,48.898292541503906,622300
2006-02-02,48.990577697753906,658500
2006-02-03,49.33820724487305,1524600
2006-02-06,49.43593215942383,755100
2006-02-07,49.20241165161133,280500
2006-02-08,49.088340759277344,261700
2006-02-09,49.31103515625,1119200
2006-02-10,49.03950881958008,938000
2006-02-13,49.044921875,218700
2006-02-14,48.87112045288086,836100
2006-02-15,48.990577697753906,720300
2006-02-16,49.00142288208008,427800
2006-02-17,49.39247131347656,731400
2006-02-21,49.31103515625,433300
2006-02-22,49.647705078125,559000
2006-02-23,49.52280807495117,288300
2006-02-24,49.44682693481445,485700
2006-02-27,49.36527633666992,446200
2006-02-28,49.60974884033203,744200
2006-03-01,49.30996322631836,713600
2006-03-02,48.96664810180664,1640000
2006-03-03,48.68325424194336,1253300
2006-03-06,48.25810241699219,872700
2006-03-07,48.29084014892578,1692900
2006-03-08,48.274505615234375,1184700
2006-03-09,48.29084014892578,282100
2006-03-10,48.11098861694336,1086900
2006-03-13,48.07284164428711,1740100
2006-03-14,48.394386291503906,904400
2006-03-15,48.132781982421875,971000
2006-03-16,48.568809509277344,1048000
2006-03-17,48.42165756225586,703500
2006-03-20,48.4979248046875,576000
2006-03-21,48.24726867675781,817200
2006-03-22,48.350791931152344,205500
2006-03-23,48.19815444946289,613400
2006-03-24,48.55242156982422,954800
2006-03-27,48.37260818481445,467100
2006-03-28,47.92028045654297,1094900
2006-03-29,47.69138717651367,1071700
2006-03-30,47.35892105102539,1152000
2006-03-31,47.34258270263672,1167700
2006-04-03,47.357906341552734,1549700
2006-04-04,47.30867385864258,749100
2006-04-05,47.374298095703125,638600
2006-04-06,47.01329803466797,2022100
2006-04-07,46.553775787353516,1956500
2006-04-10,46.64126968383789,1527100
2006-04-11,46.805362701416016,1237300
2006-04-12,46.52092742919922,1902000
2006-04-13,46.192710876464844,3219400
2006-04-17,46.362281799316406,1465400
2006-04-18,46.444358825683594,2680300
2006-04-19,46.15986633300781,1830300
2006-04-20,46.121543884277344,1378200
2006-04-21,46.38964080810547,1303000
2006-04-24,46.57564163208008,991500
2006-04-25,46.023109436035156,2067400
2006-04-26,45.94648361206055,1544900
2006-04-27,46.00669860839844,1864200
2006-04-28,46.03953170776367,809400
2006-05-01,45.693511962890625,1795500
2006-05-02,45.814327239990234,1097900
2006-05-03,45.71549987792969,1114000
2006-05-04,45.638607025146484,977800
2006-05-05,45.913150787353516,1685900
2006-05-08,45.9406623840332,666400
2006-05-09,45.913150787353516,341300
2006-05-10,45.99558639526367,1320200
2006-05-11,45.770389556884766,1189800
2006-05-12,45.39146041870117,1804700
2006-05-15,45.57270050048828,1433500
2006-05-16,45.913150787353516,1677600
2006-05-17,45.62762451171875,1440800
2006-05-18,46.2481803894043,2177700
2006-05-19,46.36903762817383,2619500
2006-05-22,46.467864990234375,2652000
2006-05-23,46.4404182434082,1394900
2006-05-24,46.46238708496094,1226300
2006-05-25,46.28115463256836,678000
2006-05-26,46.2481803894043,398400
2006-05-30,46.22622299194336,482200
2006-05-31,45.9516487121582,880700
2006-06-01,46.15675354003906,1561100
2006-06-02,46.75224304199219,2041900
2006-06-05,46.691593170166016,1102900
2006-06-06,46.91221237182617,2188000
2006-06-07,46.92321014404297,1324100
2006-06-08,47.01689910888672,3496700
2006-06-09,47.265052795410156,657200
2006-06-12,47.303653717041016,528700
2006-06-13,47.33671951293945,1448300
2006-06-14,46.86253356933594,1439100
2006-06-15,46.59236526489258,1734600
2006-06-16,46.487579345703125,1184600
2006-06-19,46.42144012451172,1233700
2006-06-20,46.34423065185547,611400
2006-06-21,46.35529708862305,476000
2006-06-22,46.09058380126953,745500
2006-06-23,45.99684143066406,675500
2006-06-26,45.90863800048828,526100
2006-06-27,46.134708404541016,429100
2006-06-28,45.89207458496094,381300
2006-06-29,46.04645919799805,1609300
2006-06-30,46.493072509765625,1219000
2006-07-03,46.44717788696289,716800
2006-07-05,46.0763053894043,1289200
2006-07-06,46.358604431152344,451400
2006-07-07,46.65748977661133,1356900
2006-07-10,46.7017822265625,480400
2006-07-11,46.85124206542969,423800
2006-07-12,46.8623161315918,641000
2006-07-13,47.04497528076172,1347400
2006-07-14,47.072662353515625,1343900
2006-07-17,47.14462661743164,514100
2006-07-18,46.740543365478516,621000
2006-07-19,47.183353424072266,1267400
2006-07-20,47.32175064086914,1320200
2006-07-21,47.23320007324219,652100
2006-07-24,47.20552062988281,393900
2006-07-25,47.06712341308594,948200
2006-07-26,47.23870849609375,717100
2006-07-27,47.16674041748047,295500
2006-07-28,47.43800354003906,769800
2006-07-31,47.498897552490234,375100
2006-08-01,47.49443435668945,577800
2006-08-02,47.67230224609375,477400
2006-08-03,47.683406829833984,500500
2006-08-04,47.97237014770508,1246000
2006-08-07,48.00015640258789,1127600
2006-08-08,47.89458084106445,844400
2006-08-09,47.738956451416016,372400
2006-08-10,47.66670608520508,539000
2006-08-11,47.46109390258789,450800
2006-08-14,47.37769317626953,662300
2006-08-15,47.777854919433594,1093800
2006-08-16,48.100181579589844,838900
2006-08-17,48.08350372314453,922300
2006-08-18,48.22243118286133,1050700
2006-08-21,48.39475631713867,676400
2006-08-22,48.41139221191406,749300
2006-08-23,48.43363952636719,801700
2006-08-24,48.5225715637207,1206700
2006-08-25,48.59480285644531,569000
2006-08-28,48.63924026489258,582300
2006-08-29,48.70597839355469,1345600
2006-08-30,48.83378601074219,1180500
2006-08-31,48.95048904418945,1272400
2006-09-01,48.96726989746094,893400
2006-09-05,48.660316467285156,2271300
2006-09-06,48.5933952331543,1853400
2006-09-07,48.68827438354492,1716100
2006-09-08,48.727333068847656,540300
2006-09-11,48.68272399902344,557600
2006-09-12,48.928184509277344,820800
2006-09-13,48.95048141479492,797000
2006-09-14,48.83888626098633,672800
2006-09-15,48.799835205078125,1047200
2006-09-18,48.72172164916992,871400
2006-09-19,49.268531799316406,1229600
2006-09-20,49.34108352661133,827400
2006-09-21,49.79301452636719,1698600
2006-09-22,50.0385627746582,1428600
2006-09-25,50.39008331298828,2607600
2006-09-26,50.178035736083984,2200000
2006-09-27,50.03293228149414,1165400
2006-09-28,49.949241638183594,1796800
2006-09-29,49.88787078857422,1398000
2006-10-02,50.02455139160156,1211900
2006-10-03,49.95735168457031,854900
2006-10-04,50.321468353271484,1155500
2006-10-05,49.96854782104492,1241600
2006-10-06,49.44758224487305,2472400
2006-10-09,49.5820198059082,834900
2006-10-10,49.18986511230469,1398700
2006-10-11,49.04426956176758,1521600
2006-10-12,49.0722770690918,586400
2006-10-13,48.82579040527344,1414100
2006-10-16,49.04426956176758,897600
2006-10-17,49.08346939086914,730800
2006-10-18,49.184326171875,499600
2006-10-19,49.094661712646484,797300
2006-10-20,49.04426956176758,280700
2006-10-23,48.84820556640625,1200600
2006-10-24,48.84820556640625,243400
2006-10-25,49.23472595214844,558400
2006-10-26,49.55401611328125,1558300
2006-10-27,49.78368377685547,1601500
2006-10-30,49.923736572265625,901200
2006-10-31,50.31024169921875,964600
2006-11-01,50.588623046875,1440100
2006-11-02,50.38054656982422,853300
2006-11-03,49.78445816040039,1534100
2006-11-06,49.93068313598633,528000
2006-11-07,50.161251068115234,525900
2006-11-08,50.34120178222656,706300
2006-11-09,50.313106536865234,729600
2006-11-10,50.53239059448242,738100
2006-11-13,50.52117919921875,462400
2006-11-14,50.71794891357422,916400
2006-11-15,50.526756286621094,1803200
2006-11-16,50.29622268676758,1494400
2006-11-17,50.583003997802734,1752000
2006-11-20,50.66172409057617,857200
2006-11-21,50.78544998168945,605100
2006-11-22,50.86979675292969,770300
2006-11-24,50.95974349975586,533400
2006-11-27,51.14534378051758,784500
2006-11-28,51.25215148925781,1466300
2006-11-29,51.134090423583984,1206400
2006-11-30,51.47149658203125,1428600
2006-12-01,51.602455139160156,1156000
2006-12-04,51.69277572631836,460700
2006-12-05,51.450077056884766,1833700
2006-12-06,51.34844207763672,936100
2006-12-07,51.3089485168457,739200
2006-12-08,50.936405181884766,2090300
2006-12-11,51.156578063964844,727700
2006-12-12,51.26375198364258,802800
2006-12-13,50.80656814575195,1217900
2006-12-14,50.62033462524414,687600
2006-12-15,50.64849853515625,1162100
2006-12-18,50.665470123291016,441400
2006-12-19,50.59772491455078,930700
2006-12-20,50.59209442138672,336800
2006-12-21,50.84611511230469,770700
2006-12-22,50.45661544799805,1433200
2006-12-26,50.6090087890625,496200
2006-12-27,50.23688888549805,840700
2006-12-28,50.12367248535156,1080200
2006-12-29,50.08400344848633,775500
2007-01-03,50.44080352783203,1870400
2007-01-04,50.746612548828125,1697000
2007-01-05,50.5257453918457,1298400
2007-01-08,50.61641311645508,414200
2007-01-09,50.61641311645508,481500
2007-01-10,50.389888763427734,519600
2007-01-11,50.095340728759766,1293500
2007-01-12,49.86311340332031,846300
2007-01-16,49.970699310302734,702800
2007-01-17,49.81782531738281,724200
2007-01-18,49.970699310302734,918300
2007-01-19,49.834835052490234,882500
2007-01-22,49.95370864868164,432000
2007-01-23,49.625240325927734,1096800
2007-01-24,49.61960220336914,463700
2007-01-25,49.26275634765625,1397000
2007-01-26,49.22309494018555,1576800
2007-01-29,49.1154899597168,1015300
2007-01-30,49.1721305847168,1295100
2007-01-31,49.585609436035156,2078000
2007-02-01,49.52586364746094,986200
2007-02-02,49.58844757080078,814700
2007-02-05,49.65665054321289,395500
2007-02-06,49.92966079711914,770500
2007-02-07,50.077510833740234,836200
2007-02-08,50.11727523803711,980200
2007-02-09,49.83300018310547,878300
2007-02-12,49.719234466552734,467600
2007-02-13,49.6112060546875,1310600
2007-02-14,50.08316421508789,2262500
2007-02-15,50.231021881103516,893800
2007-02-16,50.407318115234375,1476700
2007-02-20,50.52104568481445,847400
2007-02-21,50.4357795715332,379800
2007-02-22,50.162818908691406,485200
2007-02-23,50.52104568481445,735700
2007-02-26,50.856590270996094,763400
2007-02-27,51.49916076660156,3243200
2007-02-28,51.266029357910156,1701900
2007-03-01,51.233455657958984,2423900
2007-03-02,51.49040603637695,1619800
2007-03-05,51.575950622558594,1505200
2007-03-06,51.42188262939453,837400
2007-03-07,51.62165451049805,915400
2007-03-08,51.575950622558594,574700
2007-03-09,51.0337028503418,1534700
2007-03-12,51.233455657958984,594400
2007-03-13,51.54176330566406,553800
2007-03-14,51.30769729614258,1698100
2007-03-15,51.302005767822266,394900
2007-03-16,51.290584564208984,623800
2007-03-19,51.18208694458008,693900
2007-03-20,51.21062469482422,768400
2007-03-21,51.233455657958984,1513400
2007-03-22,50.82820510864258,1484300
2007-03-23,50.68547821044922,1679700
2007-03-26,50.74823760986328,763600
2007-03-27,50.66265106201172,619800
2007-03-28,50.55989456176758,816900
2007-03-29,50.49137496948242,823000
2007-03-30,50.39432144165039,2015100
2007-04-02,50.478004455566406,579600
2007-04-03,50.414947509765625,617000
2007-04-04,50.46654510498047,576900
2007-04-05,50.2774772644043,436400
2007-04-09,49.94512939453125,1283900
2007-04-10,50.09410858154297,674400
2007-04-11,50.059757232666016,476200
2007-04-12,50.071163177490234,495100
2007-04-13,49.91651153564453,557800
2007-04-16,50.1915168762207,833600
2007-04-17,50.472251892089844,1254200
2007-04-18,50.7243537902832,450800
2007-04-19,50.63842010498047,1305900
2007-04-20,50.506690979003906,664500
2007-04-23,50.690032958984375,419000
2007-04-24,50.87907409667969,881300
2007-04-25,50.701446533203125,569000
2007-04-26,50.334774017333984,2048400
2007-04-27,50.32329177856445,428700
2007-04-30,50.85038757324219,485700
2007-05-01,50.88723373413086,487200
2007-05-02,50.85844802856445,443900
2007-05-03,50.74347686767578,427000
2007-05-04,50.950469970703125,262000
2007-05-07,51.0885009765625,210200
2007-05-08,50.973472595214844,488400
2007-05-09,50.772193908691406,634900
